Query ID,Document ID,Score
Q0,CACM-2035,29.017085505008147
Q0,CACM-2955,28.909998045528614
Q0,CACM-1647,28.886868217659103
Q0,CACM-0972,28.633938262051174
Q0,CACM-1108,28.617071727084426
Q0,CACM-2002,28.561560217189932
Q0,CACM-2371,28.549719327314914
Q0,CACM-3025,28.24718259696941
Q0,CACM-1829,27.870323492627456
Q0,CACM-1805,27.399983718330894
Q0,CACM-2092,27.373470344176862
Q0,CACM-1170,27.344082580994915
Q0,CACM-1464,27.31438398791366
Q0,CACM-1173,27.093148007482736
Q0,CACM-2868,26.988776691779407
Q0,CACM-1811,26.97528449436979
Q0,CACM-1179,26.877739732036485
Q0,CACM-1626,26.758450436592497
Q0,CACM-1747,26.675417215182616
Q0,CACM-1542,26.61122264570527
Q0,CACM-2153,26.328253647353392
Q0,CACM-3069,25.968221769662
Q0,CACM-1226,25.81839032898093
Q0,CACM-3012,25.700910811977305
Q0,CACM-2920,25.614685621946343
Q0,CACM-1697,25.494027367496194
Q0,CACM-3091,25.473566165043312
Q0,CACM-2950,25.318580037967553
Q0,CACM-2390,25.217604086164553
Q0,CACM-2398,25.115720295676145
Q0,CACM-1195,25.061887673989606
Q0,CACM-2841,25.04844276663595
Q0,CACM-1571,24.824952481300457
Q0,CACM-1657,24.734242615081
Q0,CACM-3002,24.732963024375373
Q0,CACM-2681,24.732963024375373
Q0,CACM-2984,24.55158961818536
Q0,CACM-2597,24.437699647491755
Q0,CACM-3153,24.40857870304466
Q0,CACM-3015,24.226716355147975
Q0,CACM-2375,24.113275914131073
Q0,CACM-1691,23.929395027405125
Q0,CACM-1236,23.44828454509769
Q1,CACM-1727,26.320276795835518
Q1,CACM-3078,26.156127194652093
Q1,CACM-0497,25.800426517850255
Q1,CACM-2002,25.659438737485736
Q1,CACM-1931,24.91411773681044
Q1,CACM-1012,24.69107336526137
Q1,CACM-2194,24.640967155062853
Q1,CACM-1519,23.680314616274124
Q1,CACM-0727,23.399923595452066
Q1,CACM-1264,23.204837109519943
Q1,CACM-1470,22.80549572420825
Q1,CACM-2905,22.67724689505692
Q1,CACM-0616,22.19411399146245
Q1,CACM-2219,22.06800898468496
Q1,CACM-1379,21.958978898907603
Q1,CACM-0335,21.365697783464416
Q1,CACM-2233,21.143513466184878
Q1,CACM-1665,20.653270408706344
Q1,CACM-2177,20.29429612894724
Q1,CACM-3028,19.956664435902525
Q1,CACM-0670,19.79765951635435
Q1,CACM-0531,19.180842770555387
Q1,CACM-3129,18.86734486127335
Q1,CACM-1272,18.82872477901777
Q1,CACM-3057,18.62961335898688
Q1,CACM-1764,18.15068319228439
Q1,CACM-2434,18.019297404941717
Q1,CACM-1364,17.850912950806144
Q1,CACM-2939,17.74917991842462
Q1,CACM-1977,17.607137316258985
Q1,CACM-2572,17.506844258635123
Q1,CACM-3138,17.327406411583844
Q1,CACM-1307,17.297461394741735
Q1,CACM-2863,17.20977069772771
Q1,CACM-1856,16.989319888933487
Q1,CACM-1488,16.912234014024214
Q1,CACM-2215,16.668939812173523
Q1,CACM-1046,16.519503595605237
Q1,CACM-2786,16.185261056658156
Q1,CACM-2554,16.109228593598353
Q1,CACM-1062,15.903930012502979
Q1,CACM-1877,15.746914338269455
Q1,CACM-2931,15.652122017469788
Q1,CACM-3202,15.395670456701495
Q1,CACM-2916,15.014928335570358
Q1,CACM-1705,14.978141826218044
Q1,CACM-3034,14.84259531025578
Q1,CACM-0282,14.815281136147156
Q1,CACM-3136,14.809983276777299
Q1,CACM-1846,14.740210476228256
Q1,CACM-1671,14.69054379850538
Q1,CACM-1650,14.686298922148058
Q1,CACM-1652,14.133328798780116
Q1,CACM-1527,14.127860923841435
Q1,CACM-2852,14.127860923841435
Q1,CACM-2692,13.959061508261836
Q1,CACM-2342,13.930683769014248
Q1,CACM-1154,13.930683769014248
Q1,CACM-2421,13.859065769043657
Q1,CACM-1315,13.735736275554009
Q1,CACM-1408,13.621007847496998
Q1,CACM-2771,13.582413644497855
Q1,CACM-2033,13.193596878985652
Q1,CACM-1623,13.0812769766073
Q1,CACM-2253,12.99406349123464
Q1,CACM-2289,12.990951849219783
Q1,CACM-2812,12.874313229250173
Q1,CACM-2195,12.852457455462392
Q1,CACM-2828,12.81148114028299
Q1,CACM-1350,12.719767599612661
Q1,CACM-2368,12.70598466424061
Q1,CACM-1397,12.686922666952924
Q1,CACM-1676,12.520542367909584
Q1,CACM-2451,12.491101063523026
Q1,CACM-2217,12.453672956751864
Q1,CACM-2998,12.414015188613753
Q1,CACM-2354,12.322301647943426
Q1,CACM-1930,12.222305908725243
Q1,CACM-1197,12.222305908725243
Q1,CACM-1625,12.116682861125993
Q1,CACM-1591,12.116682861125993
Q1,CACM-2645,11.919505706298805
Q1,CACM-2993,11.907129250383795
Q1,CACM-1641,11.766252744446144
Q1,CACM-3117,11.648576438594002
Q1,CACM-3077,11.626439803647461
Q1,CACM-2986,11.609956356338422
Q1,CACM-1976,11.586782035509351
Q1,CACM-1741,11.470143415539741
Q1,CACM-2439,11.464675540601062
Q1,CACM-0944,11.448192093292025
Q1,CACM-1464,11.446969094710667
Q1,CACM-3080,11.429262648820274
Q1,CACM-1334,11.372961999930736
Q1,CACM-2899,11.266401958749386
Q1,CACM-1867,11.265046407352097
Q1,CACM-2650,11.205719708656154
Q1,CACM-0637,11.159371066998006
Q1,CACM-1010,11.092399124751271
Q1,CACM-1651,11.069224803922197
Q2,CACM-1366,37.94790972036519
Q2,CACM-2316,32.85383098102665
Q2,CACM-1098,32.50665961868013
Q2,CACM-3077,31.036824928678584
Q2,CACM-2061,28.05070407704758
Q2,CACM-2931,24.96252906441842
Q2,CACM-1135,24.194178233993444
Q2,CACM-2317,23.635147678890444
Q2,CACM-2939,23.26276891825622
Q2,CACM-2886,22.61974021138161
Q2,CACM-2470,21.72281702425916
Q2,CACM-2705,21.67965874875649
Q2,CACM-2233,21.537803149894113
Q2,CACM-2645,21.317566224141352
Q2,CACM-1703,20.870132041542483
Q2,CACM-2603,20.759133374649554
Q2,CACM-1003,20.666233679961287
Q2,CACM-0637,20.640428576062373
Q2,CACM-2254,18.91228499776423
Q2,CACM-2572,18.379951666062965
Q2,CACM-1665,18.203021110802574
Q2,CACM-1572,18.12665489142633
Q2,CACM-2921,17.97309565464193
Q2,CACM-3115,17.94531108823861
Q2,CACM-1134,17.785356517171568
Q2,CACM-2198,17.203697507984266
Q2,CACM-2217,17.169891858499483
Q2,CACM-2990,17.15717361314528
Q2,CACM-2887,16.997219042078235
Q2,CACM-3150,16.685842829670303
Q2,CACM-1387,16.637878704913717
Q2,CACM-1788,16.31346406903608
Q2,CACM-2864,16.311409247111364
Q2,CACM-0464,16.24098875139627
Q2,CACM-2341,16.185489417949803
Q2,CACM-1807,16.166825448934446
Q2,CACM-1350,16.126567455872113
Q2,CACM-2989,15.877291015477905
Q2,CACM-1650,15.557381873343822
Q2,CACM-1671,15.371622198377866
Q2,CACM-2053,15.291383739748898
Q2,CACM-2684,15.237324636220029
Q2,CACM-2534,15.071424341491834
Q2,CACM-2406,14.955790748349356
Q2,CACM-1365,14.902871519227723
Q2,CACM-2002,14.790038548610871
Q2,CACM-1470,14.704696890627146
Q2,CACM-1315,14.685812403410994
Q2,CACM-2598,14.630313069964528
Q2,CACM-2940,14.608619386002847
Q2,CACM-2196,14.525857832343952
Q2,CACM-2424,14.456035042240057
Q2,CACM-1976,14.421402594723375
Q2,CACM-1457,14.336060936739651
Q2,CACM-3105,14.32113977447102
Q2,CACM-2344,14.315342145799576
Q2,CACM-2746,14.296080471173017
Q2,CACM-1194,14.24058113772655
Q2,CACM-1543,14.204343478906646
Q2,CACM-1678,14.105685869957513
Q2,CACM-3099,14.059759680729726
Q2,CACM-1641,14.024529527601842
Q2,CACM-2652,13.95904724985588
Q2,CACM-2033,13.933390240946672
Q2,CACM-2175,13.914128566320112
Q2,CACM-2314,13.910091345681767
Q2,CACM-2112,13.778225792859054
Q2,CACM-2305,13.728672183073742
Q2,CACM-1223,13.601909829605786
Q2,CACM-3080,13.592614212882808
Q2,CACM-1496,13.562771888345546
Q2,CACM-0854,13.5563765540629
Q2,CACM-1206,13.554771342759679
Q2,CACM-2870,13.522791422778912
Q2,CACM-1928,13.500877220616434
Q2,CACM-1916,13.499272009313215
Q2,CACM-2289,13.396421982995859
Q2,CACM-2721,13.340922649549395
Q2,CACM-2494,13.233256989322372
Q2,CACM-1029,13.133756856066846
Q2,CACM-2918,13.117320104460312
Q2,CACM-3148,12.974644809306199
Q2,CACM-1728,12.906804417915936
Q2,CACM-1827,12.727588172222333
Q2,CACM-1723,12.706721286292552
Q2,CACM-2195,12.691350513402428
Q2,CACM-1852,12.646587026596539
Q2,CACM-2897,12.602266048671975
Q2,CACM-3160,12.58689527578185
Q2,CACM-1485,12.542131788975961
Q2,CACM-1847,12.531395942335386
Q2,CACM-3135,12.531395942335386
Q2,CACM-2264,12.516474780066755
Q2,CACM-3124,12.510529056405604
Q2,CACM-0321,12.501553617798127
Q2,CACM-0531,12.420397275442454
Q2,CACM-2929,12.33565332306993
Q2,CACM-3030,12.280153989623466
Q2,CACM-1727,12.265380922344544
Q2,CACM-3056,12.25723228176897
Q3,CACM-2931,134.32475890898164
Q3,CACM-2342,122.4507357080061
Q3,CACM-1665,116.81960863688334
Q3,CACM-2233,101.92816764676242
Q3,CACM-1727,96.93148246910803
Q3,CACM-1135,95.15698741229508
Q3,CACM-3077,92.24440708860212
Q3,CACM-1856,89.28397732096097
Q3,CACM-2377,87.38785890239119
Q3,CACM-2196,80.55827062075811
Q3,CACM-2314,79.90427839778475
Q3,CACM-2939,79.47308046790302
Q3,CACM-2002,79.20116742646015
Q3,CACM-2721,78.22312788379982
Q3,CACM-3128,78.02398689467972
Q3,CACM-2289,77.99834992201501
Q3,CACM-3049,76.99832306437405
Q3,CACM-2905,76.7106553629557
Q3,CACM-1470,76.17582130983232
Q3,CACM-2851,75.8083669364927
Q3,CACM-2692,75.1114638250301
Q3,CACM-2916,73.23629525238367
Q3,CACM-2344,73.10340298676526
Q3,CACM-0616,72.40034786497908
Q3,CACM-3043,71.853651971247
Q3,CACM-0724,70.1853315365146
Q3,CACM-1366,70.00678158570852
Q3,CACM-1844,69.45430099050785
Q3,CACM-2033,68.35036985556098
Q3,CACM-3103,67.86686570440807
Q3,CACM-1846,67.85206840684603
Q3,CACM-2940,67.34387305445271
Q3,CACM-0670,67.01564876483577
Q3,CACM-1527,66.95951354803451
Q3,CACM-2096,66.54514363864183
Q3,CACM-1650,66.01473392360288
Q3,CACM-1829,65.83733374361367
Q3,CACM-2870,65.79676666425468
Q3,CACM-2020,65.61180099243714
Q3,CACM-0321,65.08641117647744
Q3,CACM-3081,64.68082650496214
Q3,CACM-1847,64.65333784922393
Q3,CACM-1307,64.31657544567486
Q3,CACM-2060,64.10627901750205
Q3,CACM-3015,63.84213733734551
Q3,CACM-2217,63.194887355329854
Q3,CACM-2198,63.18538528524387
Q3,CACM-1003,63.10525363899983
Q3,CACM-1143,63.0532042434045
Q3,CACM-1099,63.04386757047742
Q3,CACM-2883,62.476875657554345
Q3,CACM-2438,62.15288252720177
Q3,CACM-1408,61.843500089490256
Q3,CACM-3018,61.69871916680327
Q3,CACM-2470,61.66996572687616
Q3,CACM-2195,61.47200569521842
Q3,CACM-0695,61.46164055387409
Q3,CACM-1976,61.18663874697841
Q3,CACM-1272,61.15347519597006
Q3,CACM-2828,60.24365260328733
Q3,CACM-2216,59.92670242285952
Q3,CACM-3138,59.84560494820499
Q3,CACM-2622,59.76012075461916
Q3,CACM-2554,59.75801936097126
Q3,CACM-1543,59.429468789042964
Q3,CACM-2702,59.027680206462435
Q3,CACM-0531,58.800734267525286
Q3,CACM-2889,58.79089586402106
Q3,CACM-2215,58.77258388629841
Q3,CACM-2922,58.715928593921284
Q3,CACM-1379,58.70335974028822
Q3,CACM-2181,58.699566833265884
Q3,CACM-1145,58.35557288730227
Q3,CACM-1362,58.29627720343376
Q3,CACM-2046,58.175426268688966
Q3,CACM-2812,58.0568474838005
Q3,CACM-1978,57.77667547915674
Q3,CACM-2849,57.415823601072596
Q3,CACM-2598,57.16889955767335
Q3,CACM-2263,56.975427549949444
Q3,CACM-1572,56.94186462571031
Q3,CACM-1936,56.7617276897305
Q3,CACM-1827,56.66389461278417
Q3,CACM-3153,56.61076928836371
Q3,CACM-2177,56.49232275293934
Q3,CACM-1886,56.330138321204835
Q3,CACM-2911,56.013509390658825
Q3,CACM-2572,55.79212356306522
Q3,CACM-1350,55.368611751769
Q3,CACM-0497,55.36343147283117
Q3,CACM-2092,55.021332142523526
Q3,CACM-1928,54.641661448598846
Q3,CACM-3076,54.63851118107835
Q3,CACM-2989,54.6041226698764
Q3,CACM-2188,54.31859447042187
Q3,CACM-2949,54.05660132833813
Q3,CACM-2767,54.054952464751835
Q3,CACM-3160,54.05015432891935
Q3,CACM-2753,54.03097689657501
Q3,CACM-1381,53.97475572357328
Q4,CACM-2035,101.20127189317388
Q4,CACM-2003,94.90058103458603
Q4,CACM-1829,77.43327646708546
Q4,CACM-2002,72.17298758467808
Q4,CACM-2812,71.08567395037939
Q4,CACM-2753,69.63216219723772
Q4,CACM-2931,69.5455822916763
Q4,CACM-1747,63.31431490367551
Q4,CACM-2145,62.19406167501416
Q4,CACM-2233,61.99993200868107
Q4,CACM-2188,61.90030139467235
Q4,CACM-2622,59.90988713338129
Q4,CACM-2106,58.620916214455534
Q4,CACM-2181,57.24872687158787
Q4,CACM-2645,57.21677645168029
Q4,CACM-1665,56.0274078283841
Q4,CACM-1856,55.8215904796772
Q4,CACM-2321,55.453532838810844
Q4,CACM-2314,55.19782146985665
Q4,CACM-1671,54.85929621052093
Q4,CACM-1698,54.833251369504474
Q4,CACM-3147,54.753300530195595
Q4,CACM-2344,54.52591743081564
Q4,CACM-1188,54.46473952526661
Q4,CACM-2786,54.41730672554833
Q4,CACM-1605,54.15895956618034
Q4,CACM-1194,54.02367140380525
Q4,CACM-1742,53.93419626334404
Q4,CACM-3077,52.15077877018643
Q4,CACM-0695,52.03509148061105
Q4,CACM-1435,51.997467600729586
Q4,CACM-1764,51.48475061813031
Q4,CACM-1827,51.04006553062439
Q4,CACM-1366,49.891817088757925
Q4,CACM-1844,49.8372345196546
Q4,CACM-2542,49.819244316586804
Q4,CACM-2979,49.636316992758466
Q4,CACM-2911,49.544152071714564
Q4,CACM-2483,48.11479534211353
Q4,CACM-2357,47.841939993670735
Q4,CACM-1699,47.627250732121844
Q4,CACM-1135,47.45077010772956
Q4,CACM-1272,47.02717075753305
Q4,CACM-2358,46.57189188152222
Q4,CACM-3087,46.25977260098609
Q4,CACM-2572,46.170686407385055
Q4,CACM-2020,46.01303792294358
Q4,CACM-1307,45.96565739528512
Q4,CACM-2716,45.92569600932349
Q4,CACM-0972,45.80822637300938
Q4,CACM-1750,45.62954375183264
Q4,CACM-2734,45.56287410243166
Q4,CACM-2541,45.48244782977046
Q4,CACM-2820,45.25866382827099
Q4,CACM-2470,45.21415655543081
Q4,CACM-2252,45.18143391574079
Q4,CACM-1962,45.04277770544582
Q4,CACM-2198,45.00824544901753
Q4,CACM-1978,44.86835394580562
Q4,CACM-0796,44.67579239027935
Q4,CACM-2451,44.514442972034
Q4,CACM-2990,44.3467664124535
Q4,CACM-1936,44.14148181658645
Q4,CACM-3049,44.06490993562246
Q4,CACM-2033,44.01745408035247
Q4,CACM-0670,43.803603478785035
Q4,CACM-1409,43.71183847718526
Q4,CACM-1476,43.70224446634533
Q4,CACM-1534,43.52562274140785
Q4,CACM-2499,43.45069673806052
Q4,CACM-2196,43.367823287107
Q4,CACM-2396,43.034288663672875
Q4,CACM-1664,42.79964468732057
Q4,CACM-2916,42.56743838018498
Q4,CACM-2978,42.518631043177194
Q4,CACM-2841,42.42415462216303
Q4,CACM-1392,42.158824919935114
Q4,CACM-2217,42.13287172004358
Q4,CACM-2860,42.03001803076286
Q4,CACM-3002,41.9965315547812
Q4,CACM-2709,41.88505401899095
Q4,CACM-2629,41.64446059374728
Q4,CACM-0040,41.45260442476873
Q4,CACM-1695,41.44157123684352
Q4,CACM-2522,41.353553077227424
Q4,CACM-2167,41.08418006913391
Q4,CACM-1680,40.56553884247438
Q4,CACM-2947,40.49286647226271
Q4,CACM-1408,40.460411723618165
Q4,CACM-0321,40.425010285605545
Q4,CACM-1543,40.363747932948414
Q4,CACM-1572,40.238890308849236
Q4,CACM-2379,40.19699542386641
Q4,CACM-3160,40.129553999439494
Q4,CACM-2887,40.088118660199974
Q4,CACM-2889,40.07611747117805
Q4,CACM-2046,40.03847162208809
Q4,CACM-2534,39.9837796974356
Q4,CACM-2922,39.88676146214533
Q4,CACM-2424,39.81115788472871
Q5,CACM-2931,111.18838283281123
Q5,CACM-2721,79.39963102885935
Q5,CACM-2233,79.09876774593042
Q5,CACM-2828,78.3083915642681
Q5,CACM-1543,74.7156720169011
Q5,CACM-1665,69.54647174568254
Q5,CACM-0670,66.48340006651526
Q5,CACM-2753,66.28640851675297
Q5,CACM-3077,65.22326266144329
Q5,CACM-1727,62.91139638375181
Q5,CACM-2826,62.8412457086448
Q5,CACM-3035,61.39647107609558
Q5,CACM-0695,60.858791601543544
Q5,CACM-1856,57.31892804153163
Q5,CACM-0531,57.050989789480965
Q5,CACM-2916,56.951940188785
Q5,CACM-2344,54.51136556072944
Q5,CACM-1366,51.83462170375791
Q5,CACM-2002,51.60678267969626
Q5,CACM-2289,51.09742206601393
Q5,CACM-2181,50.75472818382091
Q5,CACM-2911,50.686419827088045
Q5,CACM-2922,50.21029253555646
Q5,CACM-2046,49.556698125428596
Q5,CACM-1003,49.357847103055086
Q5,CACM-2622,49.27726513247824
Q5,CACM-1847,49.12531660408776
Q5,CACM-2470,48.87985296348265
Q5,CACM-0616,48.67994792522414
Q5,CACM-3160,48.477628570961606
Q5,CACM-3076,47.72134505657528
Q5,CACM-2216,47.22646386478979
Q5,CACM-1664,46.59762101346285
Q5,CACM-2176,46.429750313988144
Q5,CACM-2889,46.30091956201984
Q5,CACM-2893,46.21287910404472
Q5,CACM-2195,45.094569967168546
Q5,CACM-2033,44.91872045820443
Q5,CACM-2692,44.673700575867585
Q5,CACM-1877,44.37737657510242
Q5,CACM-2198,44.3494967329391
Q5,CACM-2572,44.329363478521124
Q5,CACM-2061,43.76797157128547
Q5,CACM-2092,43.69860169795607
Q5,CACM-2197,43.69090306877503
Q5,CACM-1194,43.581799591740214
Q5,CACM-3048,43.471582014812384
Q5,CACM-2202,43.364640021647666
Q5,CACM-1135,43.25675620769019
Q5,CACM-1827,42.99755997615177
Q5,CACM-1365,42.92168038390317
Q5,CACM-1623,42.77093660789773
Q5,CACM-2883,42.022771026980706
Q5,CACM-0724,41.91556132340112
Q5,CACM-1928,41.82069587650444
Q5,CACM-2167,41.74966619653324
Q5,CACM-1307,41.42953970887047
Q5,CACM-1099,41.38393524301872
Q5,CACM-0321,41.346809661194975
Q5,CACM-1936,41.26919000403965
Q5,CACM-2645,41.23834203516567
Q5,CACM-2217,41.20385184696181
Q5,CACM-2263,41.046426163622364
Q5,CACM-3002,41.045304550807984
Q5,CACM-1423,40.95415592049744
Q5,CACM-2113,40.755473466046325
Q5,CACM-2196,40.600138545226095
Q5,CACM-2354,40.49272913988963
Q5,CACM-2554,40.411367240495515
Q5,CACM-2810,40.21687632024134
Q5,CACM-2003,40.01845500184143
Q5,CACM-2940,39.9949061195455
Q5,CACM-0854,39.97370838754536
Q5,CACM-2264,39.9212704298162
Q5,CACM-2060,39.82560405627873
Q5,CACM-2535,39.75617693514347
Q5,CACM-2887,39.72348818315275
Q5,CACM-1725,39.720527458917445
Q5,CACM-3094,39.51877069029177
Q5,CACM-2886,39.50457313725859
Q5,CACM-2187,39.479390761759575
Q5,CACM-1108,39.42342002787576
Q5,CACM-1362,39.385858349705046
Q5,CACM-1976,39.28508738828083
Q5,CACM-1671,39.26291690255019
Q5,CACM-1886,39.05796584245038
Q5,CACM-2598,39.05107921293097
Q5,CACM-2697,39.019005423359744
Q5,CACM-1379,38.87756383858393
Q5,CACM-1978,38.83518175550095
Q5,CACM-1641,38.81448091060165
Q5,CACM-3135,38.56727939014232
Q5,CACM-1572,38.431752033379404
Q5,CACM-2851,38.34770900879092
Q5,CACM-2297,38.24178414566231
Q5,CACM-1381,38.15938327941919
Q5,CACM-1885,38.12155596727564
Q5,CACM-2846,38.05360787149487
Q5,CACM-1829,37.96472076296203
Q5,CACM-2734,37.942352584585166
Q6,CACM-2342,100.54381941930961
Q6,CACM-3077,98.8408287470136
Q6,CACM-1665,98.11752597625592
Q6,CACM-2233,97.15796379725636
Q6,CACM-2289,94.74831366571568
Q6,CACM-3043,94.24397999916374
Q6,CACM-2931,81.71140680119487
Q6,CACM-2692,74.46655104831746
Q6,CACM-1727,71.76560524497444
Q6,CACM-1771,71.71399392316198
Q6,CACM-2344,71.55971399176676
Q6,CACM-3014,71.36902159964345
Q6,CACM-2033,70.9923716886925
Q6,CACM-1135,69.32608436594725
Q6,CACM-2949,66.69444153826441
Q6,CACM-3128,66.44197541396991
Q6,CACM-1856,66.04175418174557
Q6,CACM-2903,65.96902525129208
Q6,CACM-2208,65.48186567591648
Q6,CACM-2002,64.74472754003034
Q6,CACM-2470,63.781898756914885
Q6,CACM-1003,63.709751023968906
Q6,CACM-1381,63.632683783015125
Q6,CACM-1854,63.58333387505744
Q6,CACM-1366,62.50764657578614
Q6,CACM-0616,62.062415267368934
Q6,CACM-2851,61.900192682375824
Q6,CACM-2950,61.61892789001568
Q6,CACM-2828,61.547906716777504
Q6,CACM-2216,61.11415090993254
Q6,CACM-2317,60.31203708245298
Q6,CACM-2979,59.846242823945055
Q6,CACM-2905,59.421972642461405
Q6,CACM-2263,58.651736890499905
Q6,CACM-2181,58.648587742241006
Q6,CACM-1623,58.46319422382433
Q6,CACM-2865,58.34299508673347
Q6,CACM-2864,57.55342742441805
Q6,CACM-2217,57.54861864342345
Q6,CACM-3048,57.426613770892445
Q6,CACM-1543,56.42521976404264
Q6,CACM-3076,56.387081640350544
Q6,CACM-1886,56.070159736182454
Q6,CACM-1099,55.530303146429375
Q6,CACM-3080,55.52364698692973
Q6,CACM-2916,55.335803707174676
Q6,CACM-3021,55.262590748395354
Q6,CACM-3094,55.07139464148641
Q6,CACM-2871,54.60074034812696
Q6,CACM-1805,54.481680116557186
Q6,CACM-1847,54.173624584107486
Q6,CACM-1877,54.16309406090177
Q6,CACM-2219,54.01627417795106
Q6,CACM-1924,53.91249216819372
Q6,CACM-2198,53.633546418284
Q6,CACM-2890,53.48330460795356
Q6,CACM-2645,53.42355582010152
Q6,CACM-2035,53.3658584444295
Q6,CACM-2940,53.34170572683889
Q6,CACM-2884,53.15684310456528
Q6,CACM-2053,53.02201728584888
Q6,CACM-1827,52.83717635151976
Q6,CACM-1939,52.78378971665884
Q6,CACM-2378,52.63061812964388
Q6,CACM-2912,52.486589596455076
Q6,CACM-1928,52.33902902249419
Q6,CACM-2020,52.17319135794724
Q6,CACM-0670,52.010637119737325
Q6,CACM-1350,51.970775783597304
Q6,CACM-2402,51.9376269413002
Q6,CACM-1470,51.87979966828629
Q6,CACM-3006,51.86774298728179
Q6,CACM-2893,51.832522910645466
Q6,CACM-2887,51.70679854322391
Q6,CACM-3015,51.7019182981564
Q6,CACM-0531,51.395743416794694
Q6,CACM-2572,51.27008839991497
Q6,CACM-1572,51.223509047895696
Q6,CACM-3153,50.86893623110162
Q6,CACM-2924,50.82267345701772
Q6,CACM-2283,50.74909741244207
Q6,CACM-2740,50.453167612557785
Q6,CACM-2902,50.44800673788449
Q6,CACM-3148,50.35871971365212
Q6,CACM-2314,50.28522631523932
Q6,CACM-3166,50.21236503343117
Q6,CACM-3028,50.1787604312121
Q6,CACM-2849,50.12113132743738
Q6,CACM-2722,50.08524341361865
Q6,CACM-3141,49.708338866907695
Q6,CACM-2734,49.69578548559387
Q6,CACM-2046,49.62905894275267
Q6,CACM-1098,49.61708544393513
Q6,CACM-3160,49.52501931155254
Q6,CACM-2829,49.41189957107793
Q6,CACM-2092,49.38198051178067
Q6,CACM-2060,48.34201920912514
Q6,CACM-2535,48.1666054397581
Q6,CACM-1726,48.05015520767536
Q6,CACM-1194,47.99025060032646
Q7,CACM-2625,79.17891187788422
Q7,CACM-1685,64.76742536598984
Q7,CACM-2776,59.105031535980594
Q7,CACM-2951,55.3262691376382
Q7,CACM-2499,52.85074205733419
Q7,CACM-2500,45.96593927180665
Q7,CACM-2197,45.7022575803598
Q7,CACM-1695,44.465996032557726
Q7,CACM-2949,43.518912772967795
Q7,CACM-1928,41.95920076376138
Q7,CACM-1869,41.74390859525403
Q7,CACM-2194,40.01038252315655
Q7,CACM-3032,38.80546550398654
Q7,CACM-2515,37.53305300966376
Q7,CACM-1877,35.634066830388754
Q7,CACM-2991,35.08163789466365
Q7,CACM-2858,34.96716523699419
Q7,CACM-2020,33.961688648166685
Q7,CACM-2541,33.509401772419594
Q7,CACM-1680,32.959100175262954
Q7,CACM-2890,31.814926407195582
Q7,CACM-3076,31.64956794306167
Q7,CACM-1591,31.565153184152457
Q7,CACM-3068,31.012394861345996
Q7,CACM-2317,30.330848892716574
Q7,CACM-1677,30.28065927871281
Q7,CACM-1752,30.09123433139208
Q7,CACM-2358,29.99777728733968
Q7,CACM-2219,29.88953324510225
Q7,CACM-2860,29.35771461533086
Q7,CACM-1751,28.798972814078688
Q7,CACM-2371,28.68393127702908
Q7,CACM-2297,28.120900787002608
Q7,CACM-3077,28.047759279316914
Q7,CACM-1728,27.84503244223982
