QueryID,DocID,Score
Q2,CACM-2785,-8.378451459491913
Q2,CACM-2557,-8.78500353862197
Q2,CACM-2401,-8.820455079279077
Q2,CACM-1613,-8.841128713491432
Q2,CACM-1601,-8.89211742001853
Q2,CACM-2838,-8.915374657380859
Q2,CACM-2289,-8.929012414898171
Q2,CACM-2664,-9.02317814551171
Q2,CACM-0141,-9.124788911700072
Q2,CACM-1468,-9.175261439482572
Q2,CACM-0392,-9.229386450139808
Q2,CACM-1302,-9.229386450139808
Q2,CACM-2685,-9.293416643014762
Q2,CACM-1158,-9.368005017080376
Q2,CACM-1262,-9.420451397671483
Q2,CACM-2570,-9.445789832709316
Q2,CACM-1367,-9.45062510136631
Q2,CACM-2896,-9.489465269552609
Q2,CACM-2660,-9.489465269552609
Q2,CACM-2182,-9.52682519732786
Q2,CACM-2700,-9.544984190142618
Q2,CACM-2195,-9.579911771029746
Q2,CACM-1828,-9.5803220894698
Q2,CACM-2952,-9.631045379818929
Q2,CACM-1795,-9.631045379818929
Q2,CACM-1811,-9.73795731684557
Q2,CACM-1957,-9.868814215905548
Q2,CACM-2060,-9.875873323366626
Q2,CACM-3175,-9.882896601650248
Q2,CACM-2114,-9.882896601650248
Q2,CACM-2895,-9.914935705922183
Q2,CACM-1569,-10.073558159725753
Q2,CACM-3059,-10.101028862744254
Q2,CACM-2342,-10.118474121328646
Q2,CACM-2865,-10.140820707957548
Q2,CACM-3073,-10.163295251365852
Q2,CACM-2851,-10.165197435226164
Q2,CACM-0046,-10.182149867596792
Q2,CACM-2515,-10.183384224378939
Q2,CACM-1959,-10.20562405051615
Q2,CACM-2080,-10.262694364469118
Q2,CACM-2692,-10.289534344179328
Q2,CACM-3044,-10.312860182676122
Q2,CACM-2175,-10.318275166353828
Q2,CACM-1846,-10.375897376944971
Q2,CACM-3194,-10.391026583684319
Q2,CACM-1747,-10.453941815234218
Q2,CACM-2723,-10.491286805796268
Q2,CACM-2727,-10.504103967788197
Q2,CACM-1008,-10.54325712996883
Q2,CACM-1380,-10.555955911499247
Q2,CACM-2311,-10.555955911499247
Q2,CACM-2740,-10.611075382075672
Q2,CACM-1200,-10.6631443416614
Q2,CACM-1854,-10.6631443416614
Q2,CACM-1471,-10.69631809476659
Q2,CACM-1554,-10.69631809476659
Q2,CACM-2514,-10.738796056739687
Q2,CACM-0199,-10.768953822746015
Q2,CACM-1603,-10.789310686854737
Q2,CACM-1341,-10.818353358310969
Q2,CACM-0371,-10.846037512671817
Q2,CACM-1536,-10.846514605443524
Q2,CACM-1960,-10.846514605443524
Q2,CACM-2430,-10.855237701352493
Q2,CACM-1559,-10.934158560218146
Q2,CACM-2509,-10.934158560218146
Q2,CACM-0320,-10.95128961776537
Q2,CACM-1539,-10.983246459337504
Q2,CACM-2376,-10.983720748727768
Q2,CACM-1990,-11.029836081306065
Q2,CACM-2348,-11.029836081306065
Q2,CACM-1560,-11.07416038649553
Q2,CACM-2417,-11.07416038649553
Q2,CACM-2090,-11.09553719241154
Q2,CACM-2898,-11.103023735290751
Q2,CACM-2510,-11.116421249204574
Q2,CACM-1325,-11.12374781628624
Q2,CACM-3120,-11.163821283081276
Q2,CACM-2472,-11.19543540617681
Q2,CACM-2967,-11.22687934242235
Q2,CACM-2042,-11.232479525570884
Q2,CACM-2120,-11.268047987067428
Q2,CACM-2419,-11.268047987067428
Q2,CACM-2520,-11.279595171123658
Q2,CACM-0938,-11.302248471535375
Q2,CACM-2630,-11.302248471535375
Q2,CACM-1842,-11.302248471535375
Q2,CACM-0802,-11.302248471535375
Q2,CACM-2007,-11.302248471535375
Q2,CACM-0716,-11.302248471535375
Q2,CACM-2497,-11.308288375297856
Q2,CACM-2146,-11.315567555981186
Q3,CACM-2454,-22.239273526682055
Q3,CACM-2276,-22.705209403337875
Q3,CACM-2406,-23.1694079069252
Q3,CACM-2032,-23.228674858274047
Q3,CACM-2004,-23.318132770368
Q3,CACM-2250,-23.467261922819333
Q3,CACM-1778,-23.54110284401132
Q3,CACM-3082,-23.55834738146453
Q3,CACM-1941,-23.714312481081702
Q3,CACM-2090,-23.716558348807368
Q3,CACM-2969,-23.72783477066025
Q3,CACM-3131,-23.865965637993078
Q3,CACM-3148,-23.93880517088627
Q3,CACM-2949,-23.94993789451174
Q3,CACM-1944,-24.017737595442778
Q3,CACM-2098,-24.0510965011699
Q3,CACM-2767,-24.070969148407833
Q3,CACM-2914,-24.074725217468426
Q3,CACM-1733,-24.086200272059244
Q3,CACM-3135,-24.17191386913971
Q3,CACM-0711,-24.2285951727245
Q3,CACM-2427,-24.275602146378812
Q3,CACM-2549,-24.319909663557343
Q3,CACM-1081,-24.338103259022603
Q3,CACM-2216,-24.406382882636546
Q3,CACM-2936,-24.415802596416178
Q3,CACM-1987,-24.42074753270798
Q3,CACM-1894,-24.503039163125003
Q3,CACM-1716,-24.555238188802853
Q3,CACM-2926,-24.581119447036258
Q3,CACM-2123,-24.618429748276302
Q3,CACM-2565,-24.618429748276302
Q3,CACM-0758,-24.647437217008097
Q3,CACM-1431,-24.677169667731825
Q3,CACM-1951,-24.705033980519133
Q3,CACM-2849,-24.71137248366896
Q3,CACM-1918,-24.720392243989203
Q3,CACM-1583,-24.720392243989203
Q3,CACM-1779,-24.720392243989203
Q3,CACM-1157,-24.720392243989203
Q3,CACM-2954,-24.72574407029832
Q3,CACM-2481,-24.733831740834418
Q3,CACM-1072,-24.737702942626694
Q3,CACM-2325,-24.76307988671865
Q3,CACM-1714,-24.79615952891469
Q3,CACM-2259,-24.79615952891469
Q3,CACM-3072,-24.837000007002402
Q3,CACM-2081,-24.86380022663408
Q3,CACM-1153,-24.88449030825649
Q3,CACM-2402,-24.92775504408091
Q3,CACM-1604,-24.938307156112373
Q3,CACM-2828,-24.951926865270153
Q3,CACM-1920,-24.961957178265926
Q3,CACM-1584,-24.961957178265926
Q3,CACM-2453,-24.96594374665416
Q3,CACM-0241,-24.978015088721385
Q3,CACM-3032,-25.002424875306957
Q3,CACM-2057,-25.008017313431854
Q3,CACM-1745,-25.013571021498464
Q3,CACM-3165,-25.05194675388767
Q3,CACM-3154,-25.090888486917688
Q3,CACM-2349,-25.10491728625553
Q3,CACM-2457,-25.15655808988936
Q3,CACM-2675,-25.177769128634196
Q3,CACM-2862,-25.180358690670282
Q3,CACM-2812,-25.20329781123006
Q3,CACM-2433,-25.207371308840216
Q3,CACM-2261,-25.210247931148587
Q3,CACM-2187,-25.255858040527755
Q3,CACM-2371,-25.278972558248846
Q3,CACM-2890,-25.283372348710383
Q3,CACM-2589,-25.28881535087257
Q3,CACM-2988,-25.33991395890387
Q3,CACM-2798,-25.350604843420292
Q3,CACM-2816,-25.35756125358816
Q3,CACM-2334,-25.364441682747785
Q3,CACM-2025,-25.364441682747785
Q3,CACM-2548,-25.364441682747785
Q3,CACM-3137,-25.364832195693182
Q3,CACM-2893,-25.38708706789003
Q3,CACM-2060,-25.38757216380274
Q3,CACM-2649,-25.393982894027303
Q3,CACM-2478,-25.39530325316568
Q3,CACM-2566,-25.423374760427922
Q3,CACM-1972,-25.427446206398393
Q3,CACM-2941,-25.437804443124833
Q3,CACM-3098,-25.440891576345372
Q3,CACM-2313,-25.47472935416974
Q3,CACM-3151,-25.47808877989126
Q3,CACM-2333,-25.48037018305876
Q3,CACM-3084,-25.481150922718797
Q3,CACM-2249,-25.481545513355172
Q3,CACM-1471,-25.53307402791981
Q3,CACM-2426,-25.549901772264214
Q3,CACM-1780,-25.58900415141835
Q3,CACM-1003,-25.63682650005208
Q3,CACM-2078,-25.63883210417167
Q3,CACM-2547,-25.643310008222194
Q3,CACM-2686,-25.669957006521656
Q3,CACM-2766,-25.683513991016373
Q4,CACM-1410,-18.043542828919584
Q4,CACM-1194,-18.244415617024327
Q4,CACM-2535,-18.557963036981466
Q4,CACM-0268,-18.74746681194988
Q4,CACM-1696,-18.929642096450518
Q4,CACM-1892,-19.318823866823532
Q4,CACM-2065,-19.37495572393411
Q4,CACM-1233,-19.4392743941062
Q4,CACM-0020,-19.448917990970582
Q4,CACM-3120,-19.75987649123294
Q4,CACM-1216,-19.7947977069171
Q4,CACM-3020,-19.85570710496581
Q4,CACM-1359,-20.022727799069546
Q4,CACM-1540,-20.14395536202073
Q4,CACM-2882,-20.203671073508666
Q4,CACM-1468,-20.226190710576063
Q4,CACM-3059,-20.239207598909946
Q4,CACM-2523,-20.389873859036797
Q4,CACM-1435,-20.568219960696695
Q4,CACM-2742,-20.576215700874315
Q4,CACM-2396,-20.61310810397318
Q4,CACM-3030,-20.717536576201397
Q4,CACM-0942,-20.79693734220621
Q4,CACM-1180,-20.79693734220621
Q4,CACM-2767,-20.876199004195385
Q4,CACM-1235,-20.882062354431678
Q4,CACM-1925,-20.91648228944402
Q4,CACM-1637,-20.98696475805111
Q4,CACM-0293,-20.991253259752337
Q4,CACM-0078,-21.014317657957058
Q4,CACM-3153,-21.057328132803995
Q4,CACM-0927,-21.07403535393001
Q4,CACM-3165,-21.217749748143994
Q4,CACM-3013,-21.217749748143994
Q4,CACM-2844,-21.22125740670318
Q4,CACM-2137,-21.264765535777197
Q4,CACM-2453,-21.264765535777197
Q4,CACM-1051,-21.264765535777197
Q4,CACM-1169,-21.500613392067475
Q4,CACM-2252,-21.52035908630974
Q4,CACM-0111,-21.599433125806087
Q4,CACM-1671,-21.7047583657268
Q4,CACM-1438,-21.739813545358363
Q4,CACM-3138,-21.747498848856594
Q4,CACM-1563,-21.835490760657414
Q4,CACM-1307,-21.83736389289667
Q4,CACM-1441,-21.90576208711111
Q4,CACM-2000,-21.939070348535207
Q4,CACM-2931,-21.995474906566784
Q4,CACM-1673,-22.03260276662556
Q4,CACM-2409,-22.06186384416355
Q4,CACM-1028,-22.07616683210026
Q4,CACM-2753,-22.07754613615667
Q4,CACM-2727,-22.09096615287529
Q4,CACM-1003,-22.117148564105236
Q4,CACM-0987,-22.117427527469655
Q4,CACM-1110,-22.15777540737363
Q4,CACM-2705,-22.15777540737363
Q4,CACM-1008,-22.170725433904515
Q4,CACM-1707,-22.183502402370184
Q4,CACM-1631,-22.183502402370184
Q4,CACM-2185,-22.220838798076244
Q4,CACM-1383,-22.220838798076244
Q4,CACM-2080,-22.24548274497654
Q4,CACM-3043,-22.24548274497654
Q4,CACM-2210,-22.250873706727532
Q4,CACM-2999,-22.27082229867543
Q4,CACM-1382,-22.291392170673603
Q4,CACM-2174,-22.302658748327804
Q4,CACM-1116,-22.32479876952421
Q4,CACM-2203,-22.32479876952421
Q4,CACM-2836,-22.32479876952421
Q4,CACM-1554,-22.32479876952421
Q4,CACM-2866,-22.37798811939356
Q4,CACM-1678,-22.38827667499038
Q4,CACM-1886,-22.39845450727246
Q4,CACM-2251,-22.40852391282075
Q4,CACM-0394,-22.417285040008995
Q4,CACM-2953,-22.428346279569347
Q4,CACM-1947,-22.438103491926615
Q4,CACM-1535,-22.438103491926615
Q4,CACM-0141,-22.47275639461707
Q4,CACM-0412,-22.47275639461707
Q4,CACM-0528,-22.47275639461707
Q4,CACM-2900,-22.47615256955398
Q4,CACM-1147,-22.47615256955398
Q4,CACM-1809,-22.485429326052106
Q4,CACM-0095,-22.494615461133638
Q4,CACM-3068,-22.50371267820537
Q4,CACM-0298,-22.50371267820537
Q4,CACM-0198,-22.525139398031424
Q4,CACM-2263,-22.54792138082099
Q4,CACM-1588,-22.55850433602039
Q4,CACM-2062,-22.565037021648912
Q4,CACM-3175,-22.573478861300256
Q4,CACM-0597,-22.57475130638411
Q4,CACM-0392,-22.57475130638411
Q4,CACM-2376,-22.57475130638411
Q4,CACM-3054,-22.581845168871883
Q4,CACM-2997,-22.59835634712734
Q5,CACM-2318,-22.79060120789535
Q5,CACM-3070,-27.209916551435228
Q5,CACM-3048,-27.348102069129496
Q5,CACM-2741,-28.330385343443584
Q5,CACM-3119,-28.427950007921076
Q5,CACM-2984,-28.654986268583293
Q5,CACM-2319,-28.728527090181707
Q5,CACM-3089,-28.99145510277382
Q5,CACM-2894,-29.02662402956488
Q5,CACM-2542,-30.05672518757398
Q5,CACM-2882,-30.30855280331573
Q5,CACM-1653,-30.332142989273088
Q5,CACM-2452,-30.489409528698364
Q5,CACM-1518,-30.759351121113188
Q5,CACM-2812,-30.947531436390015
Q5,CACM-1719,-31.137497390256897
Q5,CACM-2988,-31.179842900201653
Q5,CACM-3136,-31.23909156811164
Q5,CACM-1827,-31.325864415762904
Q5,CACM-2862,-31.372622027250387
Q5,CACM-2535,-31.507576664334763
Q5,CACM-2892,-31.528317211737054
Q5,CACM-2571,-31.622045622244883
Q5,CACM-2951,-31.726514706339383
Q5,CACM-2522,-31.78568608358556
Q5,CACM-1032,-31.99909803757901
Q5,CACM-1680,-32.158460591896194
Q5,CACM-1199,-32.19373772054823
Q5,CACM-2859,-32.215608207007655
Q5,CACM-1938,-32.34346722746869
Q5,CACM-1908,-32.69757777095959
Q5,CACM-1542,-32.69993218290803
Q5,CACM-1344,-32.73749234145407
Q5,CACM-2634,-32.75065695836455
Q5,CACM-3072,-32.79782736889031
Q5,CACM-3028,-32.874166943861184
Q5,CACM-2798,-32.898604431263976
Q5,CACM-1030,-33.043998980967054
Q5,CACM-2245,-33.044330987509554
Q5,CACM-2268,-33.12864748805037
Q5,CACM-3059,-33.2705916603956
Q5,CACM-2344,-33.3377823823432
Q5,CACM-2711,-33.43730960730463
Q5,CACM-1533,-33.577305004709345
Q5,CACM-1572,-33.584655739957874
Q5,CACM-1699,-33.596286237162644
Q5,CACM-1526,-33.68742578041008
Q5,CACM-1805,-33.688674297002905
Q5,CACM-2669,-33.83450465833221
Q5,CACM-3088,-33.84491912308094
Q5,CACM-3147,-33.86071872077313
Q5,CACM-2372,-33.86191898553609
Q5,CACM-2990,-33.8928644640856
Q5,CACM-1698,-33.89540281466012
Q5,CACM-2188,-34.01213478996058
Q5,CACM-2375,-34.088587503565286
Q5,CACM-1951,-34.13458741373657
Q5,CACM-2681,-34.15117559734453
Q5,CACM-2560,-34.24200688164633
Q5,CACM-1411,-34.29268504167032
Q5,CACM-1931,-34.349355509848955
Q5,CACM-2105,-34.36243142132589
Q5,CACM-1366,-34.394288600009276
Q5,CACM-2017,-34.44715395733867
Q5,CACM-1912,-34.53818771496055
Q5,CACM-3025,-34.62419983633652
Q5,CACM-3137,-34.72705320993533
Q5,CACM-1471,-34.73260812585094
Q5,CACM-1308,-34.74376358422782
Q5,CACM-2286,-34.74391243569568
Q5,CACM-1552,-34.78237053015722
Q5,CACM-1892,-34.79524032421347
Q5,CACM-2151,-34.83454446235813
Q5,CACM-2720,-34.83911232065653
Q5,CACM-1751,-34.88007931900387
Q5,CACM-1347,-34.8955123694989
Q5,CACM-1417,-34.90838128693859
Q5,CACM-1709,-34.994696572597384
Q5,CACM-1270,-35.071355135154676
Q5,CACM-1750,-35.12293007105525
Q5,CACM-3078,-35.20811992052826
Q5,CACM-1517,-35.21304333883634
Q5,CACM-2849,-35.220862101888216
Q5,CACM-1728,-35.221432428822396
Q5,CACM-2298,-35.22991085732042
Q5,CACM-2504,-35.23579797639594
Q5,CACM-1591,-35.26154286760983
Q5,CACM-2679,-35.31784798068781
Q5,CACM-1536,-35.31964808193853
Q5,CACM-2314,-35.32929054748716
Q5,CACM-0436,-35.34546046519341
Q5,CACM-0671,-35.37196131841524
Q5,CACM-3068,-35.37388284412799
Q5,CACM-2255,-35.42268322868249
Q5,CACM-3144,-35.4306615754629
Q5,CACM-2852,-35.49221571863961
Q5,CACM-1261,-35.49443337786834
Q5,CACM-2396,-35.4965488653394
Q5,CACM-2317,-35.507653170904305
Q5,CACM-2771,-35.54551788123677
Q6,CACM-2967,-25.168303807099207
Q6,CACM-1811,-26.250665293113634
Q6,CACM-0634,-26.32920886190875
Q6,CACM-2664,-26.439045777340784
Q6,CACM-2714,-26.801022019665076
Q6,CACM-2973,-26.881650662980803
Q6,CACM-3075,-27.24103039084225
Q6,CACM-1927,-27.329014441337158
Q6,CACM-1457,-27.520816009697178
Q6,CACM-3156,-27.637012303388723
Q6,CACM-2114,-27.734837146467747
Q6,CACM-2175,-27.757310824086165
Q6,CACM-2278,-27.836217819534063
Q6,CACM-2530,-27.937463662984893
Q6,CACM-2976,-28.10320936124626
Q6,CACM-2965,-28.10320936124626
Q6,CACM-1613,-28.104264511242018
Q6,CACM-3168,-28.182169488837733
Q6,CACM-2288,-28.1863013697093
Q6,CACM-0891,-28.186559061393325
Q6,CACM-2497,-28.285240617034205
Q6,CACM-1699,-28.29160971687706
Q6,CACM-3169,-28.332994827448903
Q6,CACM-2838,-28.429184403002125
Q6,CACM-2570,-28.536578747907825
Q6,CACM-1935,-28.674221949177245
Q6,CACM-2990,-28.686988166685584
Q6,CACM-0651,-28.709515220933408
Q6,CACM-0275,-28.709515220933408
Q6,CACM-1680,-28.713857917516062
Q6,CACM-1601,-28.71613566078504
Q6,CACM-1681,-28.797434968190423
Q6,CACM-0657,-28.80077268970688
Q6,CACM-2070,-28.80077268970688
Q6,CACM-1032,-28.844478545228547
Q6,CACM-2519,-28.879074244296444
Q6,CACM-1830,-28.90928097226914
Q6,CACM-2140,-29.028125596224186
Q6,CACM-3134,-29.029998307897948
Q6,CACM-3012,-29.038723452061205
Q6,CACM-2532,-29.20147463262085
Q6,CACM-0239,-29.20147463262085
Q6,CACM-2723,-29.211796766183607
Q6,CACM-2516,-29.248029859370476
Q6,CACM-2307,-29.256348164451843
Q6,CACM-2882,-29.307039699099455
Q6,CACM-2631,-29.32665776632014
Q6,CACM-0292,-29.406884149908727
Q6,CACM-1831,-29.406884149908727
Q6,CACM-1846,-29.46998516556093
Q6,CACM-1359,-29.496908594889785
Q6,CACM-1959,-29.555733635246156
Q6,CACM-1937,-29.62516702761053
Q6,CACM-2552,-29.650152270339348
Q6,CACM-2865,-29.66481252959837
Q6,CACM-1527,-29.810684948346527
Q6,CACM-2781,-29.813991189906368
Q6,CACM-2412,-29.813991189906368
Q6,CACM-1675,-29.854948978901135
Q6,CACM-1236,-29.86562672944867
Q6,CACM-2388,-29.916315069654207
Q6,CACM-3135,-29.939026736328508
Q6,CACM-2846,-30.009409231881854
Q6,CACM-0082,-30.047826920804706
Q6,CACM-2711,-30.060179601561966
Q6,CACM-1929,-30.070856553138853
Q6,CACM-1652,-30.098691534796732
Q6,CACM-0440,-30.12514256727527
Q6,CACM-2947,-30.16001870204524
Q6,CACM-2493,-30.17725474017945
Q6,CACM-2795,-30.181452585765285
Q6,CACM-2561,-30.21393909448117
Q6,CACM-2160,-30.23607199374831
Q6,CACM-2645,-30.291686677216916
Q6,CACM-1367,-30.310765642052118
Q6,CACM-1725,-30.311169931036265
Q6,CACM-2342,-30.36153027657063
Q6,CACM-2032,-30.368541036922814
Q6,CACM-1976,-30.370777572673106
Q6,CACM-2896,-30.382212787227314
Q6,CACM-2455,-30.387355407753486
Q6,CACM-2451,-30.399723288356995
Q6,CACM-1514,-30.417676748925256
Q6,CACM-1747,-30.432980930240728
Q6,CACM-2623,-30.451299003888934
Q6,CACM-2377,-30.46952289591792
Q6,CACM-1262,-30.490300241377955
Q6,CACM-1960,-30.505873433855204
Q6,CACM-1711,-30.522106803862236
Q6,CACM-2543,-30.572918170862515
Q6,CACM-2484,-30.605523169337193
Q6,CACM-2987,-30.663024788920396
Q6,CACM-1108,-30.68236846528594
Q6,CACM-2575,-30.71773560088616
Q6,CACM-2311,-30.736162678144527
Q6,CACM-2722,-30.790162564844113
Q6,CACM-1194,-30.791443665567485
Q6,CACM-2139,-30.793160062021364
